Unnamed: 0,deploy_end,deploy_start,deployment_id,deploy_year,well_id,DT,Date,Time,ms,raw_Level_m,TEMPERATURE,end_date_x,logger_no,serial_no,cut_start,cut_end,temp_threshold,notes,manual plot notes,logger plot notes,cut notes,Unnamed: 10,Unnamed: 11,end_date_y,Rate of Change
0,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-17 17:00:00,7/17/2018,05:00:00 pm,0,8.2792,9.243,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.013700000000000045
603,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 21:30:00,7/21/2018,09:30:00 pm,0,8.2782,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
604,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 21:40:00,7/21/2018,09:40:00 pm,0,8.2791,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
605,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 21:50:00,7/21/2018,09:50:00 pm,0,8.2801,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
606,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 22:00:00,7/21/2018,10:00:00 pm,0,8.2801,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
607,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 22:10:00,7/21/2018,10:10:00 pm,0,8.2795,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
608,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 22:20:00,7/21/2018,10:20:00 pm,0,8.2799,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
609,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 22:30:00,7/21/2018,10:30:00 pm,0,8.2797,8.913,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
610,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 22:40:00,7/21/2018,10:40:00 pm,0,8.28,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
611,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 22:50:00,7/21/2018,10:50:00 pm,0,8.2799,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
612,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 23:00:00,7/21/2018,11:00:00 pm,0,8.2804,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
613,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 23:10:00,7/21/2018,11:10:00 pm,0,8.2814,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
614,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 23:20:00,7/21/2018,11:20:00 pm,0,8.2823,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
615,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 23:30:00,7/21/2018,11:30:00 pm,0,8.2831,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
616,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 23:40:00,7/21/2018,11:40:00 pm,0,8.2836,8.915,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
617,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-21 23:50:00,7/21/2018,11:50:00 pm,0,8.2838,8.914,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
618,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 00:00:00,7/22/2018,12:00:00 am,0,8.2846,8.915,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
619,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 00:10:00,7/22/2018,12:10:00 am,0,8.2859,8.915,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
620,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 00:20:00,7/22/2018,12:20:00 am,0,8.2853,8.915,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
621,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 00:30:00,7/22/2018,12:30:00 am,0,8.285,8.915,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
622,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 00:40:00,7/22/2018,12:40:00 am,0,8.2851,8.916,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
623,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 00:50:00,7/22/2018,12:50:00 am,0,8.2862,8.916,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
624,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 01:00:00,7/22/2018,01:00:00 am,0,8.2856,8.915,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
625,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 01:10:00,7/22/2018,01:10:00 am,0,8.2861,8.916,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
626,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 01:20:00,7/22/2018,01:20:00 am,0,8.286,8.916,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
627,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 01:30:00,7/22/2018,01:30:00 am,0,8.2852,8.916,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
628,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 01:40:00,7/22/2018,01:40:00 am,0,8.2854,8.916,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
629,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 01:50:00,7/22/2018,01:50:00 am,0,8.286,8.917,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
630,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 02:00:00,7/22/2018,02:00:00 am,0,8.2858,8.916,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
631,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 02:10:00,7/22/2018,02:10:00 am,0,8.2857,8.917,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
632,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 02:20:00,7/22/2018,02:20:00 am,0,8.2852,8.917,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
633,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 02:30:00,7/22/2018,02:30:00 am,0,8.2849,8.917,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
634,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 02:40:00,7/22/2018,02:40:00 am,0,8.2851,8.917,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
635,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 02:50:00,7/22/2018,02:50:00 am,0,8.285,8.917,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
636,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 03:00:00,7/22/2018,03:00:00 am,0,8.2851,8.918,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
637,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 03:10:00,7/22/2018,03:10:00 am,0,8.2851,8.918,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
638,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 03:20:00,7/22/2018,03:20:00 am,0,8.2846,8.918,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
639,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 03:30:00,7/22/2018,03:30:00 am,0,8.2845,8.918,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
640,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 03:40:00,7/22/2018,03:40:00 am,0,8.2842,8.918,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
641,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 03:50:00,7/22/2018,03:50:00 am,0,8.2844,8.919,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
642,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 04:00:00,7/22/2018,04:00:00 am,0,8.2849,8.919,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
643,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 04:10:00,7/22/2018,04:10:00 am,0,8.285,8.919,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
644,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 04:20:00,7/22/2018,04:20:00 am,0,8.2852,8.92,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
645,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 04:30:00,7/22/2018,04:30:00 am,0,8.2857,8.919,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
646,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 04:40:00,7/22/2018,04:40:00 am,0,8.286,8.92,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
647,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 04:50:00,7/22/2018,04:50:00 am,0,8.2862,8.92,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
648,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 05:00:00,7/22/2018,05:00:00 am,0,8.2865,8.92,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
649,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 05:10:00,7/22/2018,05:10:00 am,0,8.2866,8.92,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
650,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 05:20:00,7/22/2018,05:20:00 am,0,8.2875,8.921,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
651,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 05:30:00,7/22/2018,05:30:00 am,0,8.2882,8.92,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
652,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 05:40:00,7/22/2018,05:40:00 am,0,8.2892,8.921,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
653,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 05:50:00,7/22/2018,05:50:00 am,0,8.2901,8.921,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
654,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 06:00:00,7/22/2018,06:00:00 am,0,8.2903,8.921,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
655,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 06:10:00,7/22/2018,06:10:00 am,0,8.2906,8.922,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
656,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 06:20:00,7/22/2018,06:20:00 am,0,8.2911,8.922,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
657,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 06:30:00,7/22/2018,06:30:00 am,0,8.291,8.922,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
658,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 06:40:00,7/22/2018,06:40:00 am,0,8.2918,8.923,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
659,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 06:50:00,7/22/2018,06:50:00 am,0,8.2933,8.923,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
660,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 07:00:00,7/22/2018,07:00:00 am,0,8.2943,8.923,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
661,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 07:10:00,7/22/2018,07:10:00 am,0,8.2943,8.924,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
662,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 07:20:00,7/22/2018,07:20:00 am,0,8.2944,8.924,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
663,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 07:30:00,7/22/2018,07:30:00 am,0,8.2946,8.925,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
664,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 07:40:00,7/22/2018,07:40:00 am,0,8.2947,8.925,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00019999999999988915
665,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 07:50:00,7/22/2018,07:50:00 am,0,8.2943,8.927,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
666,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 08:00:00,7/22/2018,08:00:00 am,0,8.2938,8.928,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00019999999999988915
667,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 08:10:00,7/22/2018,08:10:00 am,0,8.2941,8.93,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
668,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 08:20:00,7/22/2018,08:20:00 am,0,8.2945,8.931,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0002000000000000668
669,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 08:30:00,7/22/2018,08:30:00 am,0,8.2952,8.933,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
670,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 08:40:00,7/22/2018,08:40:00 am,0,8.2957,8.933,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
671,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 08:50:00,7/22/2018,08:50:00 am,0,8.2955,8.934,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
672,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 09:00:00,7/22/2018,09:00:00 am,0,8.2955,8.935,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
673,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 09:10:00,7/22/2018,09:10:00 am,0,8.2955,8.936,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.0
674,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 09:20:00,7/22/2018,09:20:00 am,0,8.2959,8.936,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
675,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 09:30:00,7/22/2018,09:30:00 am,0,8.2957,8.937,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,0.00010000000000012221
676,2018-07-25 23:59:00,2018-07-17,EEF-1_2018_0717_0725,2018,EEF-1,2018-07-22 09:40:00,7/22/2018,09:40:00 am,0,8.2954,8.938,2018-07-25,4,2091639.0,2018-07-17 17:00:00,2018-07-25 11:10:00,0.5,"10/05/2019 notes on ""current"" logger deployment; source 2015-19 Orange p130",,,,,,2018-07-25,9.999999999994457e-05
